,RT_war_P0,prop_war_RTs_P0,frequency_days_P0,nb_mentors_proukraine_P0,nb_mentors_prorussia_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_war_P1,prop_war_RTs_P1,frequency_days_P1,nb_mentors_proukraine_P1,nb_mentors_prorussia_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_war_P2,prop_war_RTs_P2,frequency_days_P2,nb_mentors_proukraine_P2,nb_mentors_prorussia_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_war_P3,prop_war_RTs_P3,frequency_days_P3,nb_mentors_proukraine_P3,nb_mentors_prorussia_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_war_P4,prop_war_RTs_P4,frequency_days_P4,nb_mentors_proukraine_P4,nb_mentors_prorussia_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_war_P5,prop_war_RTs_P5,frequency_days_P5,nb_mentors_proukraine_P5,nb_mentors_prorussia_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_war_P6,prop_war_RTs_P6,frequency_days_P6,nb_mentors_proukraine_P6,nb_mentors_prorussia_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_war_P7,prop_war_RTs_P7,frequency_days_P7,nb_mentors_proukraine_P7,nb_mentors_prorussia_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_war_P8,prop_war_RTs_P8,frequency_days_P8,nb_mentors_proukraine_P8,nb_mentors_prorussia_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_war_P9,prop_war_RTs_P9,frequency_days_P9,nb_mentors_proukraine_P9,nb_mentors_prorussia_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_war_P10,prop_war_RTs_P10,frequency_days_P10,nb_mentors_proukraine_P10,nb_mentors_prorussia_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_war_P11,prop_war_RTs_P11,frequency_days_P11,nb_mentors_proukraine_P11,nb_mentors_prorussia_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_war_P12,prop_war_RTs_P12,frequency_days_P12,nb_mentors_proukraine_P12,nb_mentors_prorussia_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_war_P13,prop_war_RTs_P13,frequency_days_P13,nb_mentors_proukraine_P13,nb_mentors_prorussia_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_war_P14,prop_war_RTs_P14,frequency_days_P14,nb_mentors_proukraine_P14,nb_mentors_prorussia_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S518U,3.0,0.010948905109489,0.0689655172413793,1.0,0.0,0.0,0.2807179015186378,0.0009556029506244,6.0,0.0144927536231884,0.1724137931034483,1.0,0.0,0.0,0.2875786695734488,0.0012949728033091,16.0,0.0229885057471264,0.2413793103448276,4.0,0.0,0.0,0.3303538175046555,0.0009998755807966,70.0,0.0526315789473684,0.6551724137931034,6.0,0.0,0.0002085121180644,0.341113105924596,0.0013982796975019,95.0,0.057997557997558,0.896551724137931,7.0,0.0,0.0008894671014468,0.3431475639677532,0.0015087726309418,77.0,0.0496774193548387,0.7931034482758621,6.0,0.0,0.0004681587825482,0.3516754850088183,0.0014645579299897,60.0,0.0387847446670976,0.7586206896551724,4.0,0.0,0.0,0.3451724137931034,0.0012698965921385,47.0,0.0198731501057082,0.8275862068965517,5.0,0.0,0.0,0.3528375044060627,0.0013127885209567,29.0,0.0108695652173913,0.6206896551724138,5.0,0.0,0.0004575287452103,0.3314475873544093,0.0011868978814189,16.0,0.0083030617540217,0.3793103448275862,4.0,0.0,0.0029359301602048,0.3314324052331432,0.0007653769804678,15.0,0.0074701195219123,0.3103448275862069,3.0,0.0,0.0,0.3264559068219634,0.0008098368377156,19.0,0.0071028037383177,0.4137931034482758,3.0,0.0,0.0,0.3081321473951715,0.0011781613838267,28.0,0.0088216761184625,0.5172413793103449,4.0,0.0,0.0,0.3180921052631579,0.0015976550500581,20.0,0.0059862316671655,0.3793103448275862,4.0,0.0,0.0009240626335461,0.3167785234899329,0.0012406506576356,6.0,0.0034168564920273,0.1379310344827586,2.0,0.0,0.0,0.3041553133514986,0.0007269224631052
S131U,16.0,0.0016685785796224,0.4137931034482758,0.0,2.0,0.0,0.3327877795962902,0.0012929903167041,27.0,0.0030920751259734,0.5517241379310345,0.0,6.0,0.0019738123918426,0.356748678020625,0.0013398440900061,52.0,0.0051922116824762,0.7931034482758621,0.0,6.0,0.0001771046620439,0.3428681870892926,0.0013289934682092,93.0,0.0101428727233067,0.9310344827586208,0.0,5.0,0.0,0.3396496245977833,0.0013991996905589,90.0,0.0157867040870022,0.896551724137931,0.0,6.0,0.0003500777235566,0.3400486279958319,0.0010949545600883,55.0,0.012634964392373,0.7931034482758621,1.0,5.0,0.0006621948854966,0.4609338881183541,0.0007352779354709,40.0,0.0078216660148611,0.6896551724137931,1.0,4.0,0.0008399906954871,0.4634259259259259,0.0007092682478954,42.0,0.0075716603569497,0.6551724137931034,1.0,5.0,0.0020266632847258,0.4606534744592729,0.0006986767504662,34.0,0.0085384229030637,0.6551724137931034,0.0,5.0,0.0,0.3338920549782098,0.0004792837878074,13.0,0.0058876811594202,0.3793103448275862,0.0,4.0,0.0010776248236989,0.3354838709677419,0.0003086565660021,7.0,0.0046822742474916,0.2068965517241379,0.0,3.0,0.0,0.3351554492654595,0.0002615441921758,7.0,0.0044331855604813,0.2068965517241379,0.0,3.0,0.0,0.3351762266758811,0.0002428012384175,7.0,0.0034448818897637,0.2413793103448276,0.0,3.0,0.0,0.3343706777316735,0.0002321782730728,11.0,0.0052732502396931,0.3103448275862069,0.0,3.0,0.0,0.3323943661971831,0.0002718916998264,7.0,0.0060553633217993,0.1724137931034483,0.0,3.0,0.0,0.3390280941533788,0.0002967240363546
S809U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,8.0,0.028169014084507,0.1724137931034483,4.0,0.0,0.0002039945799538,0.3259830944505696,0.0005923231567245,15.0,0.0511945392491467,0.3448275862068966,6.0,0.0,0.0013095646204462,0.3423423423423423,0.0004278444109565,11.0,0.0436507936507936,0.2758620689655172,6.0,0.0,0.0035775558732429,0.3426671333566678,0.0003133978901653,11.0,0.0193661971830985,0.2758620689655172,3.0,0.0,0.0,0.3410879233664043,0.0003403848435994,29.0,0.0177045177045177,0.5517241379310345,4.0,0.0,0.0,0.3514747191011236,0.0006990900066212,26.0,0.014420410427066,0.4482758620689655,6.0,0.0,0.0005691674492771,0.3530864197530864,0.0007986331063365,7.0,0.0088050314465408,0.1379310344827586,3.0,0.0,0.0003881556727194,0.3193331195896121,0.0004017820574267,1.0,0.0057803468208092,0.0344827586206896,1.0,0.0,0.0,0.2652348993288591,0.000197568413323,5.0,0.031055900621118,0.1034482758620689,2.0,0.0,0.0,0.3089763779527559,0.0003847212703975,8.0,0.0201511335012594,0.1724137931034483,3.0,0.0,0.0,0.3093112244897959,0.0005953294415853,4.0,0.0084925690021231,0.1034482758620689,3.0,0.0,0.0005641672555258,0.3123385012919896,0.00037629155369,1.0,0.00390625,0.0344827586206896,1.0,0.0,0.0,0.3051066580478345,0.0002116706270953,1.0,0.0196078431372549,0.0344827586206896,1.0,0.0,0.0,0.3000672043010752,0.000260011442503
S366U,1.0,0.0009990009990009,0.0344827586206896,0.0,1.0,0.0,0.3085483055134042,0.0003074238038029,3.0,0.0030864197530864,0.1034482758620689,0.0,2.0,0.0,0.3347584797547733,0.0003368895275245,2.0,0.0034482758620689,0.0689655172413793,0.0,2.0,0.0012976863727254,0.3228977065890062,0.000215801278857,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0222222222222222,0.0344827586206896,0.0,1.0,0.0,0.3210391276459269,0.0001889394590296,9.0,0.0165137614678899,0.1379310344827586,0.0,2.0,0.0,0.3320066334991708,0.0002566630534426,12.0,0.0153256704980842,0.2413793103448276,0.0,2.0,0.0,0.3321107035678559,0.0002611570395465,20.0,0.0263852242744063,0.3103448275862069,0.0,2.0,0.0,0.3343485617597292,0.0003716169704335,21.0,0.0290055248618784,0.3103448275862069,0.0,2.0,0.0,0.3337870023817625,0.0004250553389764,36.0,0.0459770114942528,0.3103448275862069,0.0,3.0,0.0,0.3351762266758811,0.0005610337276333,47.0,0.0394957983193277,0.4482758620689655,0.0,4.0,0.0,0.3352981969486824,0.0006312637537622,56.0,0.0448358686949559,0.4482758620689655,0.0,4.0,0.0,0.3354655294953802,0.0006751299917773,39.0,0.0696428571428571,0.2068965517241379,0.0,4.0,0.0007083960795272,0.3405797101449275,0.0008088108193928
S474U,19.0,0.0203208556149732,0.3793103448275862,0.0,2.0,0.0,0.3246407663650878,0.0014847743955685,21.0,0.0234113712374581,0.4827586206896552,0.0,2.0,0.0,0.3432210178915006,0.000967315628001,32.0,0.0347071583514099,0.6896551724137931,0.0,3.0,0.0,0.3389377149407718,0.0008499057982075,49.0,0.0382215288611544,0.8275862068965517,0.0,3.0,0.0,0.3360452776795189,0.0007898484680289,45.0,0.043103448275862,0.7586206896551724,0.0,3.0,0.0,0.3365417669302166,0.0006071108489192,34.0,0.0629629629629629,0.6551724137931034,0.0,3.0,0.0,0.336256323777403,0.0005017851660476,29.0,0.0615711252653927,0.5517241379310345,0.0,2.0,0.0,0.3334443704197202,0.0005440803930283,35.0,0.0583333333333333,0.5862068965517241,0.0,2.0,0.0,0.3320066334991708,0.0005663903638471,36.0,0.0714285714285714,0.6206896551724138,0.0,3.0,0.0,0.3329989969909729,0.0004709762458549,19.0,0.0904761904761904,0.5172413793103449,0.0,3.0,0.0036665118960138,0.335256192738378,0.000354730139295,22.0,0.0869565217391304,0.5172413793103449,0.0,2.0,0.0,0.3337870023817625,0.0004281171275367,31.0,0.0767326732673267,0.6206896551724138,0.0,2.0,0.0,0.333792154163799,0.0004870018102445,32.0,0.0763723150357995,0.5862068965517241,0.0,1.0,0.0,0.3255892255892256,0.0004617569545181,38.0,0.1082621082621082,0.4827586206896552,0.0,2.0,0.0,0.3316936050597329,0.0004967264643125,29.0,0.136150234741784,0.3103448275862069,0.0,2.0,0.0,0.3374905517762661,0.0006342059046851
S737U,3.0,0.0194805194805194,0.1034482758620689,2.0,0.0,0.0,0.2862505865790709,0.0010007304341164,3.0,0.0192307692307692,0.1034482758620689,2.0,0.0,0.0,0.289940712034011,0.0007953808945897,10.0,0.0442477876106194,0.1379310344827586,4.0,0.0,0.0002160714693732,0.3221939702143117,0.0006952657589293,46.0,0.0879541108986615,0.5172413793103449,4.0,0.0,0.0,0.3332164152928797,0.000968399297521,57.0,0.0779753761969904,0.7586206896551724,3.0,0.0,0.0,0.3313028764805414,0.0009568361164144,39.0,0.0667808219178082,0.6896551724137931,4.0,0.0,0.0003656668964414,0.3417895097703119,0.0008103338388509,21.0,0.067524115755627,0.4482758620689655,3.0,0.0,0.0,0.3430431802604524,0.0005430474124576,13.0,0.0773809523809523,0.4137931034482758,2.0,0.0,0.0,0.3410562180579216,0.0004671777065927,12.0,0.0701754385964912,0.3793103448275862,2.0,0.0,0.0,0.3195380173243503,0.000570820288251,8.0,0.0418848167539267,0.2413793103448276,2.0,0.0,0.0,0.310594152782144,0.000472508706087,3.0,0.0133928571428571,0.1034482758620689,2.0,0.0,0.0,0.3060842433697348,0.0003064206383849,3.0,0.0102389078498293,0.0689655172413793,1.0,0.0,0.0,0.295551492992078,0.0003106538779506,6.0,0.0224719101123595,0.1379310344827586,1.0,0.0,0.0,0.2995662949194547,0.0004562825193977,7.0,0.0305676855895196,0.1724137931034483,1.0,0.0,0.0,0.3051066580478345,0.0005293134372865,3.0,0.0234375,0.0689655172413793,1.0,0.0,0.0,0.3000672043010752,0.0004444638577103
S558U,1.0,0.0019762845849802,0.0344827586206896,1.0,0.0,0.0,0.2053180747223157,0.0005273279214797,1.0,0.0011098779134295,0.0344827586206896,1.0,0.0,0.0,0.19859511499376,0.0004340467815316,13.0,0.0131979695431472,0.1724137931034483,1.0,0.0,0.0,0.2928359194453615,0.0008634244810553,44.0,0.0432645034414945,0.6206896551724138,2.0,1.0,0.0029808543758907,0.3567405182125422,0.0009314003908168,48.0,0.0451552210724365,0.7931034482758621,3.0,1.0,0.0153561626615877,0.3576909024479357,0.0008283036366154,34.0,0.0338308457711442,0.6551724137931034,3.0,0.0,0.0004306021201474,0.3441491197790818,0.0007194202165596,37.0,0.0394036208732694,0.7241379310344828,2.0,0.0,0.0,0.3473282442748092,0.0008331873820806,24.0,0.0258620689655172,0.6206896551724138,1.0,0.0,0.0,0.3342237061769616,0.0007266340998669,22.0,0.0212150433944069,0.5172413793103449,1.0,0.0,0.0,0.3131090851933354,0.0009131336743308,16.0,0.0141969831410825,0.4137931034482758,1.0,0.0,0.0,0.3071184333229717,0.0007608700139456,11.0,0.0098039215686274,0.2758620689655172,2.0,0.0,0.0,0.3089763779527559,0.0006268975823743,10.0,0.0120048019207683,0.2068965517241379,2.0,0.0,0.0,0.3036944270507201,0.0006843165272651,16.0,0.0140969162995594,0.2758620689655172,2.0,0.0,0.0,0.3075699745547073,0.000969474155982,19.0,0.0110272780034822,0.3448275862068966,2.0,0.0,0.0,0.3095081967213114,0.0011779444289214,9.0,0.0089108910891089,0.2068965517241379,1.0,0.0,0.0,0.3000672043010752,0.0009978211033325
S307U,2.0,0.000526870389884,0.0689655172413793,0.0,2.0,0.0012892489778201,0.2857142857142857,0.0004881235265669,4.0,0.0010649627263045,0.1034482758620689,0.0,2.0,0.0,0.3432210178915006,0.0003934816963716,6.0,0.0016592920353982,0.1724137931034483,0.0,2.0,0.0,0.3368780858336498,0.0003106179372471,15.0,0.0040694519804666,0.3793103448275862,0.0,3.0,0.0,0.3346248679112363,0.0003737935928825,21.0,0.0053998457186937,0.5172413793103449,0.0,4.0,0.0,0.3347008547008547,0.0003818212572526,29.0,0.0068043172219615,0.6206896551724138,0.0,3.0,0.0,0.3335563733690197,0.0004569316871639,29.0,0.0067820392890551,0.6206896551724138,0.0,4.0,0.0002641348423971,0.3341121495327103,0.0005555142555446,17.0,0.0051908396946564,0.4827586206896552,0.0,5.0,0.0004017788325844,0.3337779259753251,0.000377333948062,29.0,0.0093669250645994,0.6206896551724138,0.0,4.0,0.0002944705930242,0.3332218133154901,0.0004243465378686,29.0,0.0081346423562412,0.5517241379310345,0.0,3.0,0.0,0.3348017621145374,0.0004825046266739,11.0,0.0037024570851565,0.2758620689655172,0.0,2.0,0.0,0.3337870023817625,0.0003019893252066,6.0,0.0027726432532347,0.2068965517241379,0.0,3.0,0.0047655567941006,0.3342522398345968,0.0002356633071472,15.0,0.0064432989690721,0.4137931034482758,0.0,4.0,0.0,0.3346020761245675,0.0003129427932694,16.0,0.0053565450284566,0.4137931034482758,0.0,5.0,0.0024987421435656,0.3361823361823361,0.0003130351454618,5.0,0.002875215641173,0.1379310344827586,0.0,3.0,0.0016428285747954,0.3392857142857143,0.0002564241908477
S146U,1.0,0.0006891798759476,0.0344827586206896,0.0,1.0,0.0,0.2662592754255783,0.0003641209847015,0.0,0.0,0.0,0.0,0.0,,,,12.0,0.007838014369693,0.2068965517241379,1.0,2.0,0.0,0.3776074925500213,0.0005572475851844,28.0,0.013625304136253,0.4482758620689655,1.0,2.0,0.0,0.4220346512661039,0.000587896784769,26.0,0.0113240418118466,0.4827586206896552,1.0,3.0,0.0,0.437248771773113,0.0004677009982538,22.0,0.0115303983228511,0.4482758620689655,0.0,3.0,0.0,0.3244386592905955,0.0004114052162082,15.0,0.007473841554559,0.2758620689655172,0.0,2.0,0.0,0.322072072072072,0.0003838557794538,5.0,0.0029976019184652,0.1724137931034483,0.0,1.0,0.0,0.2795308573024295,0.0002252813659692,6.0,0.0036144578313253,0.2068965517241379,1.0,2.0,0.0167635290791462,0.3706736136955713,0.0002448680885453,4.0,0.0023781212841854,0.1379310344827586,1.0,3.0,0.1130959773705729,0.3732527389497544,0.000228606305888,9.0,0.004360465116279,0.3103448275862069,0.0,3.0,0.0,0.3351554492654595,0.0002940115867279,9.0,0.0046320123520329,0.3103448275862069,0.0,3.0,0.0,0.3351762266758811,0.0002779901623631,15.0,0.007396449704142,0.3793103448275862,0.0,3.0,0.0,0.3348337950138504,0.0003266828919351,18.0,0.0087251575375666,0.4137931034482758,0.0,3.0,0.0,0.3347517730496454,0.0003517932798997,7.0,0.0068762278978389,0.1724137931034483,0.0,2.0,0.0,0.318019943019943,0.0003119637804262
S995U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.1538461538461538,0.0689655172413793,2.0,0.0,0.0006408581829589,0.3304083698953763,0.0001815102215034,3.0,0.0454545454545454,0.1034482758620689,2.0,0.0,0.0,0.3392310309629125,0.0002013096379605,2.0,0.017391304347826,0.0689655172413793,1.0,0.0,0.0,0.3363575268817204,0.0001864740511234,1.0,0.0097087378640776,0.0344827586206896,1.0,0.0,0.0,0.3342237061769616,0.00017373949468,2.0,0.0206185567010309,0.0344827586206896,2.0,0.0,0.0014824617783535,0.3251714005876591,0.0002218599902738,9.0,0.0494505494505494,0.2068965517241379,3.0,0.0,0.0010160371323024,0.324679592507394,0.0004946007269072,11.0,0.0552763819095477,0.3103448275862069,4.0,0.0,0.0005260958021964,0.3260219341974077,0.0006001145524215,9.0,0.0559006211180124,0.2758620689655172,3.0,0.0,0.0,0.3201320132013201,0.0006009363548409,11.0,0.0607734806629834,0.3448275862068966,3.0,0.0,0.0,0.3216899534264804,0.0006922343784678,6.0,0.0422535211267605,0.2068965517241379,3.0,0.0,0.000731256305786,0.3226247436773752,0.0004688526983099,1.0,0.0153846153846153,0.0344827586206896,1.0,0.0,0.0,0.3000672043010752,0.000260011442503
S175U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.0070778564206268,0.1724137931034483,0.0,3.0,0.0,0.3244945309910507,0.0002354043855389,12.0,0.0041551246537396,0.3103448275862069,0.0,5.0,0.0043397344219497,0.3371660466689212,0.0002851750658847,10.0,0.0023657440264963,0.2758620689655172,0.0,3.0,0.0,0.3336666666666666,0.0002946583817384,22.0,0.0045662100456621,0.5172413793103449,0.0,6.0,0.0005363275620459,0.334670678702775,0.000447832614203,39.0,0.006941972232111,0.7586206896551724,0.0,6.0,0.0002944705930242,0.3341160684334116,0.0005380068183684,43.0,0.0064768790480494,0.8275862068965517,0.0,7.0,0.0008454899337744,0.3384720794792737,0.0007027075276578,37.0,0.0045769421078673,0.896551724137931,0.0,5.0,0.0,0.3376936316695353,0.000744776085706,50.0,0.0054282922592552,0.8620689655172413,0.0,7.0,0.0005079783741779,0.3393981805458362,0.0008197537055055,62.0,0.0065838377402569,0.8275862068965517,0.0,6.0,0.0,0.3359972202918693,0.0008216380703815,64.0,0.0068603280094329,0.896551724137931,0.0,7.0,0.0022147860438185,0.3388370423546303,0.0008129489166883,35.0,0.0070252910477719,0.5172413793103449,0.0,7.0,0.0013624927001155,0.3442559753276792,0.0008353307717461
S729U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,8.0,0.056338028169014,0.1724137931034483,3.0,0.0,0.0003816421195009,0.3339191564147627,0.000300590154065,14.0,0.0498220640569395,0.3793103448275862,4.0,0.0,0.0028088935220973,0.3388715818622361,0.0003524161036674,12.0,0.0278422273781902,0.3793103448275862,4.0,0.0,0.0,0.3465415363225582,0.0003587211401579,17.0,0.0307971014492753,0.4482758620689655,4.0,0.0,0.0,0.35,0.000477651309313,16.0,0.0330578512396694,0.4137931034482758,4.0,0.0,0.0003446221137378,0.3520928596552937,0.0005478758642164,16.0,0.0455840455840455,0.3793103448275862,3.0,0.0,0.0,0.3264503441494591,0.0007119804928865,12.0,0.0389610389610389,0.3103448275862069,2.0,0.0,0.0,0.3206751054852321,0.0006056084726571,5.0,0.0151515151515151,0.1724137931034483,1.0,0.0,0.0,0.3013824884792627,0.000363433138928,11.0,0.0222222222222222,0.1724137931034483,1.0,0.0,0.0,0.295551492992078,0.0007271177721906,17.0,0.0306306306306306,0.2413793103448276,2.0,0.0,0.0,0.3087484035759897,0.0010111710727626,9.0,0.0257142857142857,0.1724137931034483,2.0,0.0,0.0,0.3138297872340425,0.0006384363598529,2.0,0.0163934426229508,0.0689655172413793,1.0,0.0,0.0,0.3000672043010752,0.0003522376501067
S406U,3.0,0.0019633507853403,0.1034482758620689,0.0,1.0,0.0,0.2559798573227024,0.0005994761698737,4.0,0.0020844189682126,0.1379310344827586,0.0,1.0,0.0,0.2520548496261395,0.0004362870347547,11.0,0.0036727879799666,0.2758620689655172,0.0,2.0,0.0,0.3148739794107206,0.000462433036841,13.0,0.0031645569620253,0.2758620689655172,0.0,3.0,0.0,0.3353335686551359,0.0003551359591921,15.0,0.0034129692832764,0.2758620689655172,0.0,4.0,0.0,0.3386371497751643,0.000328039991905,15.0,0.0044195639363582,0.2758620689655172,1.0,4.0,0.000412368274216,0.4613604812586765,0.0003372941990636,6.0,0.0015368852459016,0.1379310344827586,1.0,3.0,0.0057970658768927,0.4629972247918594,0.0002463017896582,6.0,0.0014605647517039,0.1724137931034483,1.0,4.0,0.0111066146717131,0.4602298850574712,0.0002456197723702,9.0,0.0036,0.2068965517241379,0.0,3.0,0.0,0.3316683316683316,0.0002391913058757,8.0,0.0059127864005912,0.1724137931034483,0.0,3.0,0.0,0.3334458319271009,0.0002475570003003,4.0,0.0025236593059936,0.1379310344827586,0.0,2.0,2.753811321557913e-05,0.328203412512546,0.0002271642835836,15.0,0.0043770061278085,0.3103448275862069,0.0,2.0,0.0,0.3265993265993266,0.0003516623098653,20.0,0.0056850483229107,0.4482758620689655,0.0,2.0,0.0,0.3275745257452574,0.0003807434546239,14.0,0.0052219321148825,0.4137931034482758,0.0,3.0,0.0,0.3323943661971831,0.0003087625581868,7.0,0.0047138047138047,0.2068965517241379,0.0,3.0,0.0,0.3390280941533788,0.0003046991744159
S410U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.0145228215767634,0.1379310344827586,0.0,2.0,0.0,0.3339191564147627,0.0002459785312367,30.0,0.0246103363412633,0.5517241379310345,0.0,4.0,0.0,0.337469837986901,0.0004601307971359,45.0,0.0252951096121416,0.7931034482758621,0.0,4.0,0.0,0.3369381547820209,0.000619185429781,27.0,0.0141435306443163,0.5172413793103449,0.0,2.0,0.0,0.3334443704197202,0.000516551079056,42.0,0.019471488178025,0.5172413793103449,0.0,3.0,0.0,0.3333333333333333,0.0006354228923891,54.0,0.0262008733624454,0.7241379310344828,0.0,3.0,0.0,0.3329989969909729,0.0006227298526226,29.0,0.0183544303797468,0.5862068965517241,0.0,3.0,0.0,0.335256192738378,0.0004707173069055,30.0,0.0155844155844155,0.5862068965517241,0.0,3.0,0.0,0.3351554492654595,0.0005482913495756,39.0,0.0162771285475793,0.6896551724137931,0.0,3.0,0.0,0.3351762266758811,0.0005859141922311,36.0,0.0162748643761302,0.6896551724137931,0.0,3.0,0.0012045938252718,0.3348337950138504,0.0005044164681379,42.0,0.0206794682422452,0.7241379310344828,0.0,2.0,0.0,0.3316936050597329,0.0005340131727421,26.0,0.0225890529973935,0.4137931034482758,0.0,2.0,0.0,0.3374905517762661,0.00059036766426
S956U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0031847133757961,0.0344827586206896,0.0,1.0,0.0,0.3155097974094985,0.000172160365855,6.0,0.0094488188976377,0.1379310344827586,1.0,2.0,0.0015526504184335,0.3698526633925198,0.000241246918866,7.0,0.0136452241715399,0.1379310344827586,1.0,2.0,0.0024316045523196,0.3830195927775643,0.0002655130488201,9.0,0.0193548387096774,0.2068965517241379,2.0,2.0,0.0621301007126955,0.4355961705831157,0.0003264287103506,12.0,0.0212765957446808,0.3448275862068966,2.0,1.0,0.0389303312465003,0.4265019173412867,0.0004651430390725,12.0,0.0286396181384248,0.3793103448275862,1.0,0.0,0.0,0.2849785407725322,0.0005687119722696,8.0,0.0279720279720279,0.2758620689655172,1.0,0.0,0.0,0.2844802764180823,0.0004158292304691,4.0,0.0220994475138121,0.1379310344827586,1.0,0.0,0.0,0.2789309070230309,0.000293713230899,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0256410256410256,0.0689655172413793,1.0,1.0,0.033390655805686,0.3762645914396887,0.0002097875473705,3.0,0.0545454545454545,0.1034482758620689,1.0,1.0,0.0,0.3797264682220434,0.0002194264675957,2.0,0.0833333333333333,0.0689655172413793,0.0,1.0,0.0,0.3324646314221891,0.0001996764167875
S599U,3.0,0.0054945054945054,0.1034482758620689,1.0,2.0,0.0464624533893589,0.2796882164144887,0.0007993344716231,5.0,0.009090909090909,0.1379310344827586,2.0,1.0,0.0033160218324477,0.3013254945808011,0.0008183016622884,18.0,0.0232858990944372,0.2413793103448276,5.0,1.0,0.0008142361333786,0.3397165836844121,0.0010618415582875,48.0,0.0367816091954023,0.5862068965517241,7.0,1.0,0.0,0.3675048355899419,0.0010183486725761,56.0,0.0417598806860551,0.7241379310344828,7.0,2.0,0.0080259276880614,0.4164185452998724,0.000954646645979,37.0,0.0442583732057416,0.5862068965517241,5.0,2.0,0.0358248541398574,0.4197894736842105,0.000774102865333,31.0,0.0575139146567718,0.5862068965517241,4.0,1.0,0.0078390357156875,0.3598130841121495,0.0007383896899343,24.0,0.0653950953678474,0.5862068965517241,4.0,1.0,0.012494836080219,0.3700554528650647,0.0007335595404403,20.0,0.0431965442764578,0.5172413793103449,4.0,1.0,0.0061774104195451,0.3525663716814159,0.0008177805857684,10.0,0.0278551532033426,0.3448275862068966,2.0,1.0,0.0,0.3202593192868719,0.0005144906529877,7.0,0.0171990171990172,0.2068965517241379,2.0,1.0,0.0,0.3145238858608528,0.0004376980172365,8.0,0.0154738878143133,0.1724137931034483,1.0,1.0,0.0,0.303125,0.0005476918391801,7.0,0.0183246073298429,0.1724137931034483,1.0,0.0,0.0,0.2995662949194547,0.000506503159683,6.0,0.0235294117647058,0.2068965517241379,1.0,0.0,0.0,0.3051066580478345,0.0004763729689213,4.0,0.0287769784172661,0.1379310344827586,1.0,0.0,0.0,0.3000672043010752,0.000536690065314
